artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,mood_cluster
Nora En Pure,3MkIlbOnu8UCMt26nOQ31P,Polynesia,0.148,0.6809999999999999,202881,0.705,0.772,10,0.12,-7.866,1,0.0344,118.016,3,0.0395,59,6
deadmau5,5eXAwRzk8mBnLilhGLVLOF,Polyphobia,0.5,0.8029999999999999,450000,0.473,0.908,6,0.16,-10.47,0,0.113,128.047,3,0.0327,59,6
ØDYSSEE,3UREhjLw6D1yJ4n83GbNkp,Fallin' in Love,0.432,0.593,199293,0.532,0.8370000000000001,11,0.118,-8.338,1,0.0415,91.476,4,0.695,59,6
BluntOne,0Woiq306viHioD5ZkVN9x5,Self Medication,0.115,0.49,131500,0.415,0.865,0,0.184,-10.324000000000002,1,0.312,150.02,4,0.294,59,6
Beirut,3J53aCv1bxqwe5EkBSqzO5,When I Die,0.0305,0.423,196009,0.612,0.923,5,0.291,-7.24,1,0.0342,112.757,4,0.575,59,6
Homebody,0yLKQXwwfUPvndYfFBedre,Waze Inn,0.324,0.762,160393,0.472,0.898,4,0.106,-9.498,0,0.0318,139.994,4,0.154,59,6
Party Favor,434qhYDxNYCvwimHtlSNvF,2012,0.271,0.7240000000000001,160502,0.8059999999999999,0.8170000000000001,1,0.16,-3.6010000000000004,1,0.192,159.015,4,0.785,59,6
Birocratic,31pi9SBCbZdzkNbbtZ61UM,Belly Breathing,0.235,0.687,172584,0.462,0.846,1,0.096,-10.612,1,0.0341,89.0,4,0.524,59,6
Luxley,2lgHQo1ZNWah5r4YHasvWj,Take a Chance,0.0921,0.718,339522,0.942,0.737,0,0.104,-2.219,1,0.0401,110.995,4,0.2289999999999999,59,6
Clairo,6Qoz4HdYCIzQCmEd8ARYWP,Sis,0.545,0.511,136281,0.512,0.93,4,0.1159999999999999,-9.091,1,0.0331,120.159,4,0.159,59,6
Her's,1zFbBrZmJr1Z49HYe84dBg,Harvey,0.0735,0.588,211165,0.855,0.815,9,0.128,-6.153,1,0.0372,141.941,4,0.7170000000000001,59,6
DRWN.,4Iy2u1fsQHzdhD4PKfWxGg,seraphin I,0.122,0.7609999999999999,152195,0.242,0.912,7,0.1119999999999999,-12.269,0,0.0632,82.02799999999999,4,0.3339999999999999,59,6
Wilczynski,4V8FT2itXZ2X81chNQUFbG,Cafe Microphone,0.365,0.805,158000,0.506,0.679,10,0.131,-11.665,0,0.231,84.00200000000001,4,0.249,59,6
your best friend jippy,7niqyrDkne6ahyXuzi8QW6,jandaya,0.0103,0.762,143606,0.503,0.87,4,0.109,-11.917,1,0.0569,97.016,4,0.5,59,6
Kungs,6jGElJK5B0UYgVbtPdjJ5X,Disco Night,0.0358,0.841,194758,0.813,0.6759999999999999,10,0.0495,-6.291,1,0.0986,123.999,4,0.452,59,6
Dominant,1kkJBPf6QR5s5MZNLFGEcd,Just Wanna Chill,0.516,0.789,231699,0.471,0.928,7,0.0478,-10.35,0,0.153,170.058,4,0.61,59,6
R3HAB,2ayFvkO2Nq2lkfiKXDB08h,Starflight,0.0482,0.621,154442,0.685,0.87,7,0.5589999999999999,-4.787,0,0.0565,129.951,4,0.3979999999999999,59,6
Cigarettes After Sex,2y7JqO7Jc7ErdOmxpvifRF,Crush,0.0869,0.401,266667,0.505,0.779,5,0.11,-8.574,1,0.0252,97.796,4,0.287,59,6
Chrome Sparks,3lBmRItELTgJjFMgI76Onm,Still Think,0.0517,0.6629999999999999,335600,0.6920000000000001,0.912,8,0.0767,-10.645,0,0.0428,110.992,4,0.0801,59,6
Coldplay,62OqszvOYSuonp6Buj4P74,Midnight - Live In Buenos Aires,0.0428,0.359,105680,0.768,0.46,1,0.319,-9.32,1,0.0431,126.99,4,0.119,59,6
Beach House,7pD6katrwWH7H3Xt8cIZS9,Lemon Glow,0.447,0.466,244947,0.83,0.972,0,0.2319999999999999,-7.504,1,0.0296,148.467,4,0.51,59,6
Gorillaz,0IJK096XrKQd14Q6fNqW0e,Sorcererz,0.022,0.584,180373,0.872,0.927,9,0.127,-6.636,0,0.0365,84.075,3,0.818,59,6
Ghostemane,67lnnsYIuwF3cFmweH0DgS,Trench Coat,0.26,0.851,162614,0.634,0.882,11,0.0766,-8.672,0,0.196,135.017,4,0.0399,59,6
ODESZA,7BdBAeVMiVHbszGoN7WsAt,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,0.0117,0.636,219507,0.575,0.861,10,0.12,-4.624,1,0.0315,119.996,4,0.193,59,6
Anderson East,0CuXzMEgFzuQhLEYQHYas4,This Too Shall Last,0.3229999999999999,0.503,222400,0.49,0.799,4,0.0873,-8.552999999999999,1,0.0279,148.884,4,0.68,59,6
Omaure,0ZQE3ZJJzMjwq2L4YflXIl,Airtime,0.4539999999999999,0.634,70506,0.65,0.947,5,0.103,-13.163,1,0.123,177.87400000000002,4,0.774,59,6
SNBRN,23r3roWhwTm85xVIHkxloH,Six Shooter,0.0167,0.6859999999999999,206129,0.77,0.899,2,0.084,-8.538,1,0.0516,124.022,4,0.511,59,6
George FitzGerald,2CrlhJAUBfMc53CYt0v8ev,Nobody But You (feat. Hudson Scott),0.321,0.541,291433,0.7120000000000001,0.899,4,0.0962,-10.017,0,0.0351,118.017,4,0.0371,58,6
W&W,5l3P6VVTsfWGvdH4xVSeHK,Supa Dupa Fly 2018,0.00221,0.635,172615,0.98,0.664,4,0.266,-4.547,1,0.1169999999999999,130.046,4,0.44,58,6
CJ RcM,7lyO4SepIm4i9LSP2VM9kn,Autumn - Original Mix,0.0792,0.862,284056,0.485,0.8809999999999999,1,0.1009999999999999,-12.14,1,0.0628,120.003,4,0.145,58,6
Les Gordon,6sx0aPkil4NYXKAbnMsoxg,Lantern (Radio Edit),0.0006389999999999,0.535,180867,0.6,0.609,7,0.3379999999999999,-6.996,0,0.0443,119.897,4,0.412,58,6
Planète,30sWK9of3ll8689n12qV0b,Faded Memory,0.126,0.785,254015,0.737,0.856,4,0.121,-7.545,0,0.0923,118.013,4,0.493,58,6
Lewis OfMan,1IHQ9Rk4AKqyi6VZso6v07,Flash,0.186,0.6509999999999999,179417,0.7390000000000001,0.81,2,0.0384,-4.845,0,0.0433,103.05,4,0.518,58,6
Guy Gerber,7FIy6N0Q90ID7u1Gh9oGfe,What To Do,0.165,0.718,300984,0.693,0.815,0,0.104,-10.661,0,0.0382,121.992,4,0.664,58,6
Yotto,18bDohH2zLgO3oKkyOELgU,Odd One Out,0.0284,0.716,204413,0.716,0.73,11,0.7120000000000001,-8.243,0,0.0392,122.98,3,0.432,58,6
Cookin Soul,4kSWrE6OOHPJt4TizgkckZ,Real Life,0.331,0.41,98182,0.747,0.818,11,0.128,-8.978,1,0.196,175.612,4,0.5,58,6
Sepalot,3h0cWnXZgflrcDuNhYgzi5,Rainbows - Live,0.266,0.48,499293,0.437,0.532,7,0.115,-10.82,0,0.0613,119.914,4,0.375,58,6
Garot Michael Conklin,0xxtz0hWZgpVFwDGQce6DH,Tarumi,0.356,0.568,234755,0.417,0.899,9,0.0944,-9.129,0,0.0245,148.059,4,0.0838,58,6
David Guetta,6irqsmpbAhLe39kWipzIZ0,Say My Name (feat. Bebe Rexha & J Balvin) - Tom Staar Remix,0.000348,0.6459999999999999,215406,0.978,0.8029999999999999,11,0.115,-5.197,0,0.0548,124.998,4,0.261,58,6
DJDiamondMind,2Z9kkSnDWhBm7BE1AqVMPc,Break,0.4379999999999999,0.8,32220,0.888,0.944,5,0.149,-11.26,1,0.0492,124.973,4,0.928,58,6
Duskus,5VsZd4qGOSTRdsNC0XRU1F,Where To Go,0.416,0.7759999999999999,251077,0.473,0.5720000000000001,11,0.0994,-9.324,1,0.174,130.031,4,0.31,58,6
David Cutter Music,6bmCFy256PgDmS7feDNp69,Nightfall,0.2289999999999999,0.638,138315,0.417,0.883,6,0.0878,-14.556,1,0.0339,119.961,4,0.187,58,6
oofoe,66u4gwcXORufGdzVPDEXFx,violet,0.126,0.4379999999999999,87980,0.411,0.7809999999999999,8,0.0925,-13.274,1,0.0605,141.394,3,0.622,58,6
Brooke Evers,60S0MHNzjWWE0pvfP31ffY,Check Me Out,0.00159,0.8079999999999999,174735,0.94,0.6,10,0.0994,-5.839,0,0.204,125.04,4,0.364,58,6
Lane 8,4ApmPo6H0bH7PExQV25LDh,Ghost Voices (Lane 8 Remix),0.0195,0.611,304390,0.5710000000000001,0.815,2,0.0988,-9.441,1,0.0317,123.0,4,0.039,58,6
Tiësto,02jMxwINWxL7DJGU5Z8pDK,Party Time,0.0103,0.635,166560,0.878,0.5379999999999999,0,0.3379999999999999,-4.753,1,0.07,125.002,4,0.414,58,6
Melanie Faye,6mEP1cofyVXsJ9oDAeaRIt,Eternally 12,0.0539,0.713,241603,0.387,0.442,8,0.0732,-15.257,0,0.0356,129.908,4,0.539,58,6
Big Wild,5pq52GUy3XTTGN2vnwzCLm,City of Sound,0.0128,0.684,232000,0.482,0.742,7,0.17,-5.339,1,0.0346,120.008,4,0.7240000000000001,58,6
WWE,4noOyzJAcUmNorxr8gj67g,The Second Coming (Burn It Down) [Seth Rollins],2.65e-05,0.745,278211,0.774,0.608,7,0.105,-7.332000000000001,1,0.0754,94.999,4,0.625,58,6
Dave Grohl,3ATAV8kiC5wg7U0eSMHlQp,Play,0.000308,0.1969999999999999,1355938,0.8370000000000001,0.752,9,0.102,-8.958,1,0.0626,186.443,4,0.136,58,6
Statistix,7j1Y0cl0RqV74Gl0eSvDgS,Pizza,0.228,0.8420000000000001,212079,0.29,0.904,11,0.114,-12.099,0,0.121,79.985,4,0.405,58,6
3LAU,229MM2St7SnW43nT8ADlG8,Game Time (feat. Ninja),8.05e-05,0.534,156632,0.957,0.758,1,0.266,-4.025,1,0.0455,95.046,4,0.52,58,6
Life Below Elephants,6e34YMQxJitSjh15gK6LL6,Postcards from You,0.00563,0.5589999999999999,232889,0.66,0.805,11,0.1159999999999999,-7.867999999999999,0,0.0257,135.02,4,0.124,58,6
Jon Hopkins,5S3F5GL8LASIjPg2PMiU1Q,Emerald Rush,0.00629,0.414,336707,0.498,0.87,1,0.205,-11.945,0,0.0579,106.978,4,0.37,58,6
Mitski,4Ys8jQvZOISzmp34BsImRf,Washing Machine Heart,0.00999,0.617,128199,0.821,0.494,9,0.426,-4.085,1,0.026,106.0,4,0.581,58,6
LVNDSCAPE,09gMVqExE1DPnEDLUexjUj,Gumburanjo,0.0133,0.682,224872,0.7929999999999999,0.599,9,0.325,-5.712000000000001,0,0.0558,125.014,4,0.516,58,6
ARTY,4wmrfUPuvK9phVehREZZ1X,Tim,0.00909,0.25,226875,0.909,0.848,4,0.136,-5.407,1,0.0414,128.025,4,0.322,58,6
Kaskade,5IpIl6c14WCJhjlIl6poVD,On Your Mind,0.00235,0.835,320280,0.828,0.743,4,0.0602,-4.512,0,0.0949,107.995,4,0.178,58,6
DJ Koze,2ywFTaCXKedBFlYA0XcHJM,Club der Ewigkeiten,0.021,0.672,249794,0.519,0.868,4,0.3329999999999999,-13.699000000000002,0,0.0579999999999999,116.892,4,0.258,57,6
Vini Vici,43LZO9z9DmI585kXj0TIBM,100 (feat. Symphonic),0.0129,0.362,207787,0.966,0.46,10,0.191,-4.731,0,0.154,137.645,4,0.0374,57,6
Illumia,0BIM3gGtCwD0YTqxDGnNgT,I Know,0.0028,0.738,254500,0.858,0.879,1,0.122,-9.353,1,0.0464,120.019,4,0.15,57,6
Fritz Kalkbrenner,00aNyosmX1zpR0TjJV0Dte,Ride,0.00336,0.741,435836,0.865,0.911,0,0.114,-11.851,1,0.04,124.013,4,0.303,57,6
Brian Tyler,5r7egnfTIQjaKSGREhIky9,Formula 1 Theme,0.0743,0.505,194352,0.774,0.871,8,0.37,-8.805,1,0.0434,99.988,4,0.0381,57,6
Sandro Silva,7MGQAcGFikg6gm0csSTgWy,Running Back,0.00311,0.6729999999999999,159800,0.955,0.526,11,0.1669999999999999,-5.412000000000001,0,0.0416,150.01,4,0.135,57,6
Carl Craig,5k1S9YYZUlxD8R57KFjh8p,The Melody - Henrik Schwarz Remix,0.15,0.7240000000000001,461680,0.491,0.9,6,0.12,-14.257,0,0.0389,122.963,4,0.488,57,6
Dalac,6nlNdYGf4TnWPKzxdPZW90,Feel Me,0.00124,0.748,242635,0.706,0.8170000000000001,2,0.0387,-7.768,0,0.0561,120.009,4,0.3989999999999999,57,6
Jody Wisternoff,4W6JVMAInvZodDQ6mxuu5C,For All Time - Extended Mix,5.76e-05,0.748,464880,0.632,0.8270000000000001,6,0.0566,-8.413,0,0.0384,120.021,4,0.0553,57,6
Jon Hopkins,3Ha9TeaqCdcS6cqKmFGCO3,Luminous Beings,0.163,0.653,711027,0.485,0.932,8,0.174,-16.17,1,0.0756,120.004,4,0.2,57,6
Todd Terry,1B89dglefjYMvJkLOEwfD1,Figure of Jazz,0.0674,0.672,212683,0.915,0.942,2,0.0855,-6.707999999999999,1,0.0592,122.966,4,0.372,57,6
Kevin Morby,3VQSFTkbM2acvhwzkWztyM,No Halo,0.794,0.524,186453,0.723,0.6459999999999999,0,0.0891,-5.457999999999999,1,0.0751,116.617,4,0.562,57,6
Crumb,5mQFTuHiwLBOoYXfT5uGbM,Part III,0.201,0.416,222920,0.511,0.8029999999999999,1,0.233,-8.782,1,0.0293,116.017,4,0.1889999999999999,57,6
Cookin Soul,7qH9xRU2WDhMpyCnk5jbOP,P Tribute,0.0634,0.469,165110,0.528,0.925,5,0.182,-8.144,0,0.074,89.975,4,0.374,57,6
TrackLab,6WHsUuUidIdiUURPA3EoCl,March,0.0128,0.593,248293,0.413,0.8690000000000001,7,0.1009999999999999,-12.755999999999998,1,0.0304,116.026,4,0.0913,57,6
Yellow Claw,5CHrot8hLSVnos8ipwFyHm,"Kaolo, Pt. 4",0.00609,0.639,186873,0.92,0.703,7,0.0786,-4.878,1,0.124,149.863,3,0.311,57,6
After The Burial,6mlipsFWvQ1dfOWuHAHtOA,Behold The Crown,1.46e-05,0.513,274314,0.975,0.626,1,0.245,-4.754,0,0.1159999999999999,102.465,4,0.143,57,6
Kupla,1BqFrNzfzqHOd0TmLKXPka,Rose Garden,0.253,0.669,126280,0.537,0.805,10,0.158,-10.599,0,0.0628,155.99,4,0.725,57,6
Mr. Käfer,77YuaYwDFxt5Cqce7ygYtg,Hidden Voice,0.106,0.519,201627,0.392,0.674,3,0.139,-13.33,0,0.0559,86.12299999999999,4,0.253,57,6
ricky retro,0Jrt8JXIO1FnPxlBGcbSUN,1977,0.000582,0.8740000000000001,205854,0.7140000000000001,0.857,2,0.382,-4.592,1,0.0503,125.014,4,0.608,57,6
Airwaves,59vQSmnGRmNg2Bo3oDWZrY,You Gotta Keep Moving,0.257,0.5710000000000001,249000,0.5529999999999999,0.862,1,0.0554,-8.365,0,0.0311,120.005,4,0.063,57,6
Austin Gray,3H5cGYfQBzHGsz112MovWW,Excellence,0.000174,0.503,48608,0.352,0.8809999999999999,7,0.231,-16.192999999999998,1,0.0422,158.035,4,0.352,57,6
Worstbandever,17ItD9EcetNfMrQvNRCna6,Worstwostever1,0.0245,0.561,113736,0.85,0.727,9,0.111,-11.359000000000002,0,0.0385,129.961,4,0.963,57,6
AK,4RQKsEW72d4Oipy55ivJ26,Eden,0.472,0.622,233333,0.5710000000000001,0.877,7,0.1119999999999999,-11.769,0,0.045,107.999,4,0.125,57,6
Disclosure,29tpVR68E5goOG1RlLQqbv,Moonlight,0.0108,0.67,220259,0.8190000000000001,0.7120000000000001,1,0.235,-6.309,1,0.0422,116.045,4,0.243,57,6
Swamp Astronaut,60RmwxEKOIh7JAdKAw5ln2,"Oh, I've Been to Prague",0.412,0.3339999999999999,60891,0.493,0.8909999999999999,2,0.377,-7.923999999999999,1,0.0313,140.898,4,0.452,57,6
Sarcastic Sounds,6CyXEKlsJlGjl5SiCUjuFc,Runaway,0.176,0.835,122217,0.422,0.599,7,0.106,-12.713,1,0.17,142.333,4,0.41,57,6
Omaure,1BL1aVDLeEhe82PuOsIS47,Down Under,0.114,0.647,108125,0.198,0.867,8,0.0979,-12.563,1,0.0777,80.01,4,0.272,57,6
Embee,5epMdylltsD0tLc8TCkt9M,Starlight,0.1369999999999999,0.728,170667,0.6609999999999999,0.867,0,0.1889999999999999,-6.659,1,0.0478,90.236,4,0.539,57,6
ODESZA,5XOyL7enRCDxMsXtPSeaXD,A Moment Apart,0.179,0.51,234244,0.6629999999999999,0.6729999999999999,7,0.491,-7.896,0,0.0333,120.018,4,0.075,57,6
Mumford & Sons,18hCeq7QyzfTrcbjOcmg6z,Darkness Visible,0.0855,0.391,191025,0.626,0.758,11,0.0667,-9.286,0,0.071,160.222,4,0.217,57,6
Khruangbin,0tjTndnyFm1xQsaHGf2imW,Lady and Man,0.000711,0.728,258044,0.691,0.828,7,0.0912,-7.947,1,0.0578,82.20700000000001,4,0.901,57,6
Toby Fox,5QBozbgRWIYDSriHCRTsXd,THE WORLD REVOLVING,0.134,0.41,101053,0.988,0.959,11,0.57,-8.861,1,0.0459,94.955,4,0.779,57,6
Phosphorescent,3YOv5LNRVbrmWnVVyk3Flj,New Birth in New England,0.245,0.56,299685,0.959,0.652,6,0.531,-5.492999999999999,1,0.0652,103.006,4,0.618,57,6
Afrojack,0s3RXud0zL0Nz9sOVcvGGv,Bassride,0.0158,0.61,154014,0.996,0.883,0,0.682,-3.261,1,0.0704,128.032,4,0.413,57,6
W&W,72Q8ltgNkArJutBYTE60se,Ready To Rave,0.0030399999999999,0.562,158786,0.968,0.85,8,0.344,-3.86,1,0.1159999999999999,140.069,4,0.132,57,6
Audiomachine,1yGtwQmr4NRzftGOHU6vX2,So Say We All,0.0823,0.396,199471,0.718,0.87,2,0.0612,-9.887,0,0.0459,91.063,4,0.131,56,6
Sieeben Acht,5s8ZQ7R4ECUCqvEzTDjBmc,Beats Religion,0.0332,0.5489999999999999,185567,0.3229999999999999,0.966,1,0.108,-13.298,0,0.0334,96.99,4,0.0707,56,6
Maulisé,1IcvRPjADDdJVqraXMk5W0,Une Beat Encore,0.0703,0.773,196900,0.449,0.843,0,0.0924,-11.705,1,0.0491,100.008,4,0.308,56,6
Grandbrothers,20crOBgMPIf0he1TIFsJhk,Bloodflow - Aera High Blood Pressure Remake,0.000359,0.8109999999999999,403034,0.735,0.86,7,0.0723,-10.797,0,0.042,121.996,4,0.13,56,6
Kevoe West,3irXAFeMwKVzCtcA2CmMOO,Spezi,0.0426,0.77,92903,0.29,0.833,8,0.107,-13.798,1,0.0791,92.997,4,0.52,56,6
Thomas Newson,5tUCCbHktLiVH8h1qpZ5m5,The Worker,0.000899,0.79,159360,0.918,0.92,2,0.113,-4.268,1,0.0394,125.005,4,0.669,56,6
Superorganism,721boqcO9Pn5gdbTbvYeVR,Night Time - Digitalism Nineties Time Remix,0.0036,0.684,275847,0.994,0.9,2,0.305,-6.641,1,0.0676,125.0,4,0.284,56,6
Loop.holes,5QRbLLWexvFTP2B1pvolFL,No More Drama,0.0033,0.5479999999999999,182702,0.433,0.836,1,0.206,-12.905,1,0.0848,179.957,4,0.395,56,6
Far Out,0ay0TNPuMdqommciSrFGFW,Apex,0.00928,0.527,206964,0.919,0.8590000000000001,2,0.1159999999999999,-5.695,1,0.0673,76.02,4,0.216,56,6
Silo,1glZXOl4QTX0Ucfc6JZxx8,Neon Dream,0.16,0.738,204016,0.242,0.8959999999999999,8,0.108,-11.924,1,0.0316,80.005,4,0.23,56,6
Jai Wolf,6fyfUncrRzeOOEcVYoDWT7,Your Way (feat. Day Wave),0.00365,0.574,266160,0.698,0.527,7,0.675,-6.109,1,0.0277,120.067,4,0.123,56,6
Nokiaa,5TdKQtQXE6lPJfYhi59lAZ,All Us,0.0244,0.439,129000,0.291,0.6409999999999999,3,0.358,-10.665,0,0.204,39.97,4,0.397,56,6
Lil J,4F1u2yUv0zZ7jR6Hspp41V,Walls,0.00428,0.546,114495,0.32,0.667,0,0.11,-17.250999999999998,1,0.0375,109.944,4,0.0359,56,6
Whitechapel,5TxPQCs5RQ1340581L36NX,When a Demon Defiles a Witch,9.05e-05,0.272,284635,0.962,0.52,1,0.0717,-5.211,0,0.2339999999999999,118.453,4,0.0384,56,6
Emapea,7Ge3RoIN5IhydnNoDvx6UR,Summerize,0.33,0.691,135215,0.5720000000000001,0.936,5,0.109,-7.502999999999999,1,0.0339,93.007,4,0.8009999999999999,56,6
Friedrich Habetler,2GXgZxa7V0nYbildIaYMev,Ultimate Battle,2.59e-05,0.3379999999999999,246634,0.919,0.879,0,0.0923,-4.506,1,0.0768,164.977,4,0.3829999999999999,56,6
Maribou State,46SpOq8ojlVUBrgGnUzUlV,Kingdom,0.6990000000000001,0.6809999999999999,250399,0.7140000000000001,0.8390000000000001,5,0.1159999999999999,-7.398,0,0.0397,109.014,4,0.799,56,6
The Neighbourhood,3BQbwXb8lMLLRBeLl6HTu8,Blue,0.524,0.56,190133,0.598,0.698,5,0.172,-8.386000000000001,0,0.0388,82.991,4,0.3879999999999999,56,6
Two Feet,7ERD3wzsj1VGhORdxamue7,You Say,0.1639999999999999,0.573,159280,0.655,0.682,11,0.325,-3.18,0,0.0265,129.942,4,0.372,56,6
Crazyjazz,2sJ4vhUgQlp04Njpo5kKG4,Forget the Past,0.148,0.7040000000000001,137854,0.469,0.8490000000000001,1,0.0847,-10.602,1,0.0769,81.836,4,0.954,56,6
Flowen,0FIN5jPkLUjUGRVfmjbTI5,In This Together,0.0251,0.469,157330,0.86,0.922,1,0.203,-8.049,1,0.0533,140.002,4,0.236,56,6
Emapea,7A3fWRRElChkhsGAmnSi78,MPC Jazz,0.069,0.757,169552,0.502,0.895,0,0.0878,-7.501,0,0.078,82.03299999999999,4,0.382,56,6
Flitz&Suppe,2luQkvXEE9iHce5i9Sl36h,The Daybreak,0.0768,0.513,128250,0.411,0.884,1,0.287,-7.205,0,0.282,84.712,4,0.545,56,6
Tourist,3vc6u0eaPIsctv1VpYeFJa,Hearts,0.141,0.657,269196,0.584,0.915,7,0.106,-10.553,1,0.173,121.993,4,0.209,56,6
Khruangbin,2pCnrWHxYVDWN3S4PgNMa0,Cómo Me Quieres,0.00605,0.5489999999999999,225154,0.532,0.883,6,0.371,-10.047,1,0.0423,85.477,4,0.564,56,6
Khruangbin,66MpvsWO5O7gy9LjXGFw6I,Maria También,0.00261,0.748,190999,0.63,0.8590000000000001,6,0.532,-7.318,0,0.046,103.597,4,0.846,56,6
Beach House,3pvmkjuacq6719H5su9ixl,Black Car,0.3229999999999999,0.41,251160,0.575,0.84,9,0.111,-9.839,0,0.0294,77.469,4,0.265,56,6
Rezz,46YgxHQSY7n35YcF64rKrD,Mixed Signals,0.00052,0.627,227400,0.723,0.7120000000000001,2,0.792,-2.065,1,0.0512,99.937,4,0.231,56,6
Dontcry,2erGNJLShtBtypl4KlNeE0,Beautiful Morning,0.0246,0.763,76364,0.3339999999999999,0.715,10,0.119,-14.8,0,0.0569,88.01700000000001,4,0.6990000000000001,56,6
Edo. G,215zB0CsvAcVNF9d44yyyd,Boston (Instrumental),0.0716,0.688,196440,0.816,0.862,11,0.0729,-4.896,0,0.0718,92.965,4,0.565,56,6
ODESZA,1i057qqlr4hjEt6lQvvoLl,Boy,0.00327,0.511,183680,0.687,0.522,0,0.0655,-6.265,1,0.0899,140.014,4,0.143,56,6
RichaadEB,291GC2OHXnAKX7sV1JOKFF,Bad Apple!!,8.640000000000001e-05,0.573,299130,0.94,0.838,1,0.6829999999999999,-4.505,1,0.0479,138.013,4,0.588,56,6
Jungle,2Y6yBb2KctOmsxRSS8ZaKY,Smile,0.244,0.649,187148,0.863,0.802,8,0.103,-8.202,1,0.088,110.027,4,0.5820000000000001,56,6
Dimitri Vegas & Like Mike,06lUC60bYItTvFWGuEKyvt,Patser Bounce,0.00224,0.295,152421,0.969,0.773,9,0.104,-5.525,1,0.0729,137.746,3,0.22,55,6
Zoé,0hF1wnq9h5KzonxoOml4rP,Clarividad,0.23,0.315,303480,0.643,0.909,4,0.208,-8.894,0,0.0666,161.878,4,0.3229999999999999,55,6
Vini Vici,3VIv7cwhrxDjwP7K34Peav,Adhana,0.00808,0.593,460870,0.992,0.8220000000000001,6,0.165,-6.58,0,0.0724,138.05200000000002,4,0.0749,55,6
Kazy Lambist,7CBXiV6q0kPOms002HJyoM,Annecy,0.0193,0.612,269653,0.728,0.534,9,0.108,-7.886,1,0.0286,114.996,4,0.109,55,6
Crisp Nibblets,1AcxJ4t47oSb8GtAlWaxgn,Circular,0.461,0.7759999999999999,204285,0.82,0.9,2,0.0752,-11.561,1,0.0563,125.012,4,0.108,55,6
Satori,5611kGfXxWTSKXhK8GGtZ6,Yam,0.0037799999999999,0.649,573385,0.597,0.877,11,0.111,-10.667,0,0.0336,114.009,4,0.246,55,6
Yüzyüzeyken Konuşuruz,5khE1pcoQzKD5naXoUt6wx,Kadıköy Kızı,0.1169999999999999,0.647,297715,0.47,0.7859999999999999,9,0.171,-11.032,0,0.0273,96.025,4,0.754,55,6
Smika,7laLokl2tZR5V83d7tsmqi,Fragrant,0.35,0.872,145823,0.6829999999999999,0.879,4,0.109,-10.181,0,0.204,157.97899999999998,4,0.8809999999999999,55,6
Amtrac,5aYnVovaVlOZ3bxVfMJ7qd,Madness to Mayhem,0.1969999999999999,0.68,422000,0.696,0.8370000000000001,5,0.241,-8.163,1,0.0363,119.999,4,0.038,55,6
B-Side,61cCbYa5bBo8a1sREoc3aJ,Grey Mornings,0.26,0.672,152628,0.449,0.622,3,0.868,-7.289,1,0.0373,80.00399999999999,4,0.366,55,6
Mikel,7fD72waADOZymEpuQfbiDE,Fairy Fountain,0.407,0.67,164267,0.526,0.921,2,0.0917,-10.774,0,0.0509,78.00399999999999,4,0.2689999999999999,55,6
Jaroslav Beck,0M9sEebLoVR5aeRcsExon9,Beat Saber,0.000343,0.457,115663,0.898,0.895,11,0.0832,-3.803,0,0.0419,166.092,4,0.387,55,6
Joker,2iTKiIGTQHtCOLXJk3peQa,Anamorphic,0.00134,0.325,430471,0.7190000000000001,0.743,4,0.161,-6.21,0,0.0469,139.69799999999998,4,0.0554,55,6
Sarcastic Sounds,4ZGyUqh0rXeFRxBK5YU9z7,They Don't Need Me,0.145,0.6920000000000001,95851,0.314,0.5589999999999999,3,0.206,-13.425,0,0.0525,144.076,4,0.25,55,6
Wet,6YKLlLoEYRujlAH8SgkTge,Old Bone - Jim-E Stack Remix,0.281,0.755,207787,0.593,0.504,5,0.0969999999999999,-9.472,1,0.0484,93.002,4,0.501,55,6
Big Wild,6w32mXhIaosDV03bo216QI,Maker,0.1169999999999999,0.638,251429,0.75,0.501,4,0.0904,-6.831,1,0.0295,104.988,4,0.161,55,6
Snavs,658Nigb0czMuPYu8bcvYmj,2018 - VIP,0.0725,0.597,214054,0.6990000000000001,0.877,2,0.635,-6.795,0,0.0473,148.055,4,0.13,55,6
Jimi Hendrix,4f5nUYzeUioPwNbz2mGx5S,Jungle,0.0558,0.497,208120,0.499,0.73,9,0.222,-12.348,0,0.0559999999999999,174.608,3,0.516,55,6
EDX,1SSAvErVyid5OXzmtGZKkg,Anthem,0.0015199999999999,0.664,158484,0.86,0.894,7,0.1969999999999999,-4.505,0,0.0345,121.991,4,0.249,55,6
Friedrich Habetler,7gTleoqFCXdDBExAW3qxkQ,Ultra Instinct Mastered,0.0142,0.552,142136,0.5660000000000001,0.958,0,0.43,-7.456,1,0.0283,102.978,4,0.121,55,6
Dimitri Vegas & Like Mike,2FQgmygHetc4SPApVDmj3G,"Here We Go (Hey Boy, Hey Girl)",0.00141,0.583,158095,0.979,0.902,8,0.06,-3.83,1,0.0398,126.028,4,0.267,55,6
